modelo,fpr,tpr
Regresión logística,0.011811773671175462,0.21941489361702127
Regresión logística,0.011811773671175462,0.22007978723404256
Regresión logística,0.011954658030100972,0.22007978723404256
Regresión logística,0.011954658030100972,0.22074468085106383
Regresión logística,0.012049914269384645,0.22074468085106383
Regresión logística,0.012049914269384645,0.2220744680851064
Regresión logística,0.012145170508668318,0.2220744680851064
Regresión logística,0.012145170508668318,0.2247340425531915
Regresión logística,0.012192798628310155,0.2247340425531915
Regresión logística,0.012192798628310155,0.22672872340425532
Regresión logística,0.01224042674795199,0.22672872340425532
Regresión logística,0.01224042674795199,0.22805851063829788
Regresión logística,0.012430939226519336,0.22805851063829788
Regresión logística,0.012430939226519336,0.23204787234042554
Regresión logística,0.01252619546580301,0.23204787234042554
Regresión logística,0.01252619546580301,0.23404255319148937
Regresión logística,0.012621451705086684,0.23404255319148937
Regresión logística,0.012621451705086684,0.23470744680851063
Regresión logística,0.012716707944370357,0.23470744680851063
Regresión logística,0.012716707944370357,0.23670212765957446
Regresión logística,0.012764336064012193,0.23670212765957446
Regresión logística,0.012764336064012193,0.23803191489361702
Regresión logística,0.012859592303295865,0.23803191489361702
Regresión logística,0.012859592303295865,0.2386968085106383
Regresión logística,0.013002476662221376,0.2386968085106383
Regresión logística,0.013002476662221376,0.24002659574468085
Regresión logística,0.013145361021146886,0.24002659574468085
Regresión logística,0.013145361021146886,0.24135638297872342
Regresión logística,0.013192989140788721,0.24135638297872342
Regresión logística,0.013192989140788721,0.2440159574468085
Regresión logística,0.013288245380072394,0.2440159574468085
Regresión logística,0.013288245380072394,0.24601063829787234
Regresión logística,0.013335873499714232,0.24601063829787234
Regresión logística,0.013335873499714232,0.2466755319148936
Regresión logística,0.01362164221756525,0.2466755319148936
Regresión logística,0.01362164221756525,0.2473404255319149
Regresión logística,0.013812154696132596,0.2473404255319149
Regresión logística,0.013812154696132596,0.24800531914893617
Regresión logística,0.014002667174699944,0.24800531914893617
Regresión logística,0.014002667174699944,0.24867021276595744
Regresión logística,0.01419317965326729,0.24867021276595744
Regresión logística,0.01419317965326729,0.24933510638297873
Regresión logística,0.014240807772909125,0.24933510638297873
Regresión logística,0.014240807772909125,0.25
Regresión logística,0.014288435892550962,0.25
Regresión logística,0.014288435892550962,0.25132978723404253
Regresión logística,0.014574204610401981,0.25132978723404253
Regresión logística,0.014574204610401981,0.2526595744680851
Regresión logística,0.014764717088969327,0.2526595744680851
Regresión logística,0.014764717088969327,0.2566489361702128
Regresión logística,0.014812345208611164,0.2566489361702128
Regresión logística,0.014812345208611164,0.25731382978723405
Regresión logística,0.014955229567536674,0.25731382978723405
Regresión logística,0.014955229567536674,0.2586436170212766
Regresión logística,0.01514574204610402,0.2586436170212766
Regresión logística,0.01514574204610402,0.25930851063829785
Regresión logística,0.015193370165745856,0.25930851063829785
Regresión logística,0.015193370165745856,0.261968085106383
Regresión logística,0.015288626405029529,0.261968085106383
Regresión logística,0.015288626405029529,0.26263297872340424
Regresión logística,0.015431510763955039,0.26263297872340424
Regresión logística,0.015431510763955039,0.2632978723404255
Regresión logística,0.015526767003238712,0.2632978723404255
Regresión logística,0.015526767003238712,0.2646276595744681
Regresión logística,0.015622023242522385,0.2646276595744681
Regresión logística,0.015622023242522385,0.26595744680851063
Regresión logística,0.015764907601447893,0.26595744680851063
Regresión logística,0.015764907601447893,0.26728723404255317
Regresión logística,0.015812535721089732,0.26728723404255317
Regresión logística,0.015812535721089732,0.26861702127659576
Regresión logística,0.015860163840731568,0.26861702127659576
Regresión logística,0.015860163840731568,0.269281914893617
Regresión logística,0.015955420080015242,0.269281914893617
Regresión logística,0.015955420080015242,0.27061170212765956
Regresión logística,0.016003048199657078,0.27061170212765956
Regresión logística,0.016003048199657078,0.2726063829787234
Regresión logística,0.016193560678224424,0.2726063829787234
Regresión logística,0.016193560678224424,0.2732712765957447
Regresión logística,0.016479329396075444,0.2732712765957447
Regresión logística,0.016479329396075444,0.2759308510638298
Regresión logística,0.01666984187464279,0.2759308510638298
Regresión logística,0.01666984187464279,0.27726063829787234
Regresión logística,0.0168127262335683,0.27726063829787234
Regresión logística,0.0168127262335683,0.2779255319148936
Regresión logística,0.016860354353210136,0.2779255319148936
Regresión logística,0.016860354353210136,0.2785904255319149
Regresión logística,0.01690798247285197,0.2785904255319149
Regresión logística,0.01690798247285197,0.28058510638297873
Regresión logística,0.017098494951419317,0.28058510638297873
Regresión logística,0.017098494951419317,0.28324468085106386
Regresión logística,0.017289007429986663,0.28324468085106386
Regresión logística,0.017289007429986663,0.2839095744680851
Regresión logística,0.017431891788912173,0.2839095744680851
Regresión logística,0.017431891788912173,0.2845744680851064
Regresión logística,0.017527148028195848,0.2845744680851064
Regresión logística,0.017527148028195848,0.28523936170212766
Regresión logística,0.01762240426747952,0.28523936170212766
Regresión logística,0.01762240426747952,0.2859042553191489
Regresión logística,0.01776528862640503,0.2859042553191489
Regresión logística,0.01776528862640503,0.2892287234042553
Regresión logística,0.01790817298533054,0.2892287234042553
Regresión logística,0.01790817298533054,0.2898936170212766
Regresión logística,0.017955801104972375,0.2898936170212766
Regresión logística,0.017955801104972375,0.29055851063829785
Regresión logística,0.018098685463897885,0.29055851063829785
Regresión logística,0.018098685463897885,0.2912234042553192
Regresión logística,0.01814631358353972,0.2912234042553192
Regresión logística,0.01814631358353972,0.29188829787234044
Regresión logística,0.018241569822823395,0.29188829787234044
Regresión logística,0.018241569822823395,0.2925531914893617
Regresión logística,0.01828919794246523,0.2925531914893617
Regresión logística,0.01828919794246523,0.29388297872340424
Regresión logística,0.018336826062107067,0.29388297872340424
Regresión logística,0.018336826062107067,0.2945478723404255
Regresión logística,0.018479710421032577,0.2945478723404255
Regresión logística,0.018479710421032577,0.2958776595744681
Regresión logística,0.018622594779958087,0.2958776595744681
Regresión logística,0.018622594779958087,0.29720744680851063
Regresión logística,0.018813107258525433,0.29720744680851063
Regresión logística,0.018813107258525433,0.2978723404255319
Regresión logística,0.019098875976376453,0.2978723404255319
Regresión logística,0.019098875976376453,0.29853723404255317
Regresión logística,0.01943227281386931,0.29853723404255317
Regresión logística,0.01943227281386931,0.2992021276595745
Regresión logística,0.01957515717279482,0.2992021276595745
Regresión logística,0.01957515717279482,0.29986702127659576
